"authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"jpmarie9","https://yt3.ggpht.com/-qRcBxzXdN24/AAAAAAAAAAI/AAAAAAAAAAA/TmnVG1F6BIk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCJ4gui2UhywrlTBJl69vvWg","UCJ4gui2UhywrlTBJl69vvWg","jf0ZtZ8CVkk","+Krzysztof Czajka no. My friggin point is WE AMERICANS would appreciate quality as well. Were not ALL fat slobs that are satisfied with garbage.","+Krzysztof Czajka no. My friggin point is WE AMERICANS would appreciate quality as well. Were not ALL fat slobs that are satisfied with garbage.","TRUE","none","0","2019-03-11T15:20:27.000Z","2019-03-11T15:20:27.000Z","Ugyg27HZmOk5cZywoxd4AaABAg.8sHWj03-W4S8sLN0DBsOFq","Ugyg27HZmOk5cZywoxd4AaABAg",NA
"gobbi dimerda","https://yt3.ggpht.com/-96D8Gm9Fg5Q/AAAAAAAAAAI/AAAAAAAAAAA/9jFox5xs6nM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCh6ZdxhIVLfnb6MaCQJdSSw","UCh6ZdxhIVLfnb6MaCQJdSSw","jf0ZtZ8CVkk","This is the only option for making us italians to go to starbucks, we are used to drink good espresso for € 1,00 so it would not make sense to spend more. I think people go there cause it&#39;s a very nice shop or sometimes to taste a particular blend of coffee but not on a daily basis, it doesn&#39;t make sense to pay an espresso € 1,80 when you can buy it for € 1,00 at every corner. You also have to consider  that our habit is to drink espresso standing at the bar so the starbucks style is very far from us, I think they made this shop mostly for tourists","This is the only option for making us italians to go to starbucks, we are used to drink good espresso for € 1,00 so it would not make sense to spend more. I think people go there cause it's a very nice shop or sometimes to taste a particular blend of coffee but not on a daily basis, it doesn't make sense to pay an espresso € 1,80 when you can buy it for € 1,00 at every corner. You also have to consider  that our habit is to drink espresso standing at the bar so the starbucks style is very far from us, I think they made this shop mostly for tourists","TRUE","none","1","2019-03-11T14:30:48.000Z","2019-03-11T14:30:48.000Z","Ugyg27HZmOk5cZywoxd4AaABAg.8sHWj03-W4S8sLHKXxZXYC","Ugyg27HZmOk5cZywoxd4AaABAg",NA
"Krzysztof Czajka","https://yt3.ggpht.com/-q6RhgPlXCtE/AAAAAAAAAAI/AAAAAAAAAAA/K452Lpxi4K4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCqOv_2cBDJ9x6ke4_Wsodcw","UCqOv_2cBDJ9x6ke4_Wsodcw","jf0ZtZ8CVkk","You skipped the whole video, didn&#39;t you?","You skipped the whole video, didn't you?","TRUE","none","0","2019-03-11T14:26:05.000Z","2019-03-11T14:26:05.000Z","Ugyg27HZmOk5cZywoxd4AaABAg.8sHWj03-W4S8sLGnDn1MiT","Ugyg27HZmOk5cZywoxd4AaABAg",NA
"Zeghart","https://yt3.ggpht.com/-uy7bXh3O9VI/AAAAAAAAAAI/AAAAAAAAAAA/QP3pYhsgQzY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCu36dCYldxgNEco1A6l_w_w","UCu36dCYldxgNEco1A6l_w_w","jf0ZtZ8CVkk","No offense to Americans, but in Italy there are independent bars at every street corner that serve really good quality coffee. If Starbucks tried to sell their usual products in Italy nobody would buy them after the first taste.<br />Not that I see them being very successful anyway - their prices are stupidly expensive, while coffee bars strike a great balance between quality and price.","No offense to Americans, but in Italy there are independent bars at every street corner that serve really good quality coffee. If Starbucks tried to sell their usual products in Italy nobody would buy them after the first taste.
Not that I see them being very successful anyway - their prices are stupidly expensive, while coffee bars strike a great balance between quality and price.","TRUE","none","17","2019-03-10T09:28:44.000Z","2019-03-10T09:28:44.000Z","Ugyg27HZmOk5cZywoxd4AaABAg.8sHWj03-W4S8sI9yAcGdVC","Ugyg27HZmOk5cZywoxd4AaABAg",NA
"Zeghart","https://yt3.ggpht.com/-uy7bXh3O9VI/AAAAAAAAAAI/AAAAAAAAAAA/QP3pYhsgQzY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCu36dCYldxgNEco1A6l_w_w","UCu36dCYldxgNEco1A6l_w_w","jf0ZtZ8CVkk","Non succederà, anche solo i turisti li manterranno in business. E poi ci sono sempre gli americanofili. E&#39; lo stesso motivo per cui McDonalds e Burger King esistono ancora, nonostante ci siano paninerie ovunque che offrono prodotti migliori a prezzi più bassi.","Non succederà, anche solo i turisti li manterranno in business. E poi ci sono sempre gli americanofili. E' lo stesso motivo per cui McDonalds e Burger King esistono ancora, nonostante ci siano paninerie ovunque che offrono prodotti migliori a prezzi più bassi.","TRUE","none","0","2019-03-10T09:40:45.000Z","2019-03-10T09:40:45.000Z","UgxrQt3LW9G4UUz0Lo14AaABAg.8sHH5nOQwia8sIBLBrGzhI","UgxrQt3LW9G4UUz0Lo14AaABAg",NA
"R Gurung","https://yt3.ggpht.com/-1JjUYf215eI/AAAAAAAAAAI/AAAAAAAAAAA/SCF0hIWCN4A/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCWZpRuK-bC0zrHHMm5njezw","UCWZpRuK-bC0zrHHMm5njezw","jf0ZtZ8CVkk","I think they really wanted to say the only Roastery in Europe, but you know how paid PR goes - ONLY STARBUCKS will bring them more money per cup of whatever they are selling.","I think they really wanted to say the only Roastery in Europe, but you know how paid PR goes - ONLY STARBUCKS will bring them more money per cup of whatever they are selling.","TRUE","none","0","2019-03-12T11:06:08.000Z","2019-03-12T11:06:08.000Z","UgzxwT_p-tbBCpVqQ6l4AaABAg.8sGiNZYMg8P8sNUhO19Opj","UgzxwT_p-tbBCpVqQ6l4AaABAg",NA
"Junior Becerra","https://yt3.ggpht.com/-Lfn70j_gbnA/AAAAAAAAAAI/AAAAAAAAAAA/myzsdONu3QY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCtCe1DHVw6VWI4q4Htx9cCg","UCtCe1DHVw6VWI4q4Htx9cCg","jf0ZtZ8CVkk","+SKANDERBEG there&#39;s a small Starbucks about 15 minutes east of the Roastery","+SKANDERBEG there's a small Starbucks about 15 minutes east of the Roastery","TRUE","none","0","2019-03-10T15:52:29.000Z","2019-03-10T15:52:29.000Z","UgxwcW4ocOsV4l1xOKx4AaABAg.8sGMByfu09l8sIqsqbwd5n","UgxwcW4ocOsV4l1xOKx4AaABAg",NA
"SKANDERBEG","https://yt3.ggpht.com/-OyheeTiYzzo/AAAAAAAAAAI/AAAAAAAAAAA/svTwBhiRf_I/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCsV3tTxFvyn-0R7RGM35gzQ","UCsV3tTxFvyn-0R7RGM35gzQ","jf0ZtZ8CVkk","Junior Becerra where is the other locations?","Junior Becerra where is the other locations?","TRUE","none","0","2019-03-10T09:58:58.000Z","2019-03-10T09:58:58.000Z","UgxwcW4ocOsV4l1xOKx4AaABAg.8sGMByfu09l8sIDQbmo-Vv","UgxwcW4ocOsV4l1xOKx4AaABAg",NA
"SKANDERBEG","https://yt3.ggpht.com/-OyheeTiYzzo/AAAAAAAAAAI/AAAAAAAAAAA/svTwBhiRf_I/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCsV3tTxFvyn-0R7RGM35gzQ","UCsV3tTxFvyn-0R7RGM35gzQ","jf0ZtZ8CVkk","Erin :3 well if you live in Italy coffee is much better then Starbucks hence y they only have one location","Erin :3 well if you live in Italy coffee is much better then Starbucks hence y they only have one location","TRUE","none","1","2019-03-10T10:01:05.000Z","2019-03-10T10:01:05.000Z","Ugww0F5yjhbBI97tzcF4AaABAg.8sGBJLVZ1n98sIDf8dxb_g","Ugww0F5yjhbBI97tzcF4AaABAg",NA
"Pavel C","https://yt3.ggpht.com/-XOQ6GUrPpUs/AAAAAAAAAAI/AAAAAAAAAAA/VrYOLuDOUGE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC9t8SIpKTvRGMZRTZrf6X-g","UC9t8SIpKTvRGMZRTZrf6X-g","jf0ZtZ8CVkk","Raffaele Irlanda well, i’m not  informed enough <U+0001F601>","Raffaele Irlanda well, i’m not  informed enough <U+0001F601>","TRUE","none","0","2019-03-13T10:00:22.000Z","2019-03-13T10:00:22.000Z","Ugzxyf1N3DMRo-CfaLF4AaABAg.8sG8kK886tV8sPwyb4EbK9","Ugzxyf1N3DMRo-CfaLF4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","Pavel C &quot;And most cheaper one&quot;... <U+0001F618>","Pavel C \"And most cheaper one\"... <U+0001F618>","TRUE","none","1","2019-03-13T08:34:11.000Z","2019-03-13T08:34:11.000Z","Ugzxyf1N3DMRo-CfaLF4AaABAg.8sG8kK886tV8sPn6KJ4wAW","Ugzxyf1N3DMRo-CfaLF4AaABAg",NA
"Adagio","https://yt3.ggpht.com/-7bwoghsfJtw/AAAAAAAAAAI/AAAAAAAAAAA/bZoAfZBCDtc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCQTZT5PKHmPPQN6NxL3ez6g","UCQTZT5PKHmPPQN6NxL3ez6g","jf0ZtZ8CVkk","Yes, me as Indonesian actually proud to say that some popular choices are come from Indonesia <U+0001F60A> I ever met some local coffee farmer and they served it very deliciously","Yes, me as Indonesian actually proud to say that some popular choices are come from Indonesia <U+0001F60A> I ever met some local coffee farmer and they served it very deliciously","TRUE","none","0","2019-03-12T17:03:26.000Z","2019-03-12T17:03:26.000Z","Ugzxyf1N3DMRo-CfaLF4AaABAg.8sG8kK886tV8sO7aLEbASt","Ugzxyf1N3DMRo-CfaLF4AaABAg",NA
"Pavel C","https://yt3.ggpht.com/-XOQ6GUrPpUs/AAAAAAAAAAI/AAAAAAAAAAA/VrYOLuDOUGE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC9t8SIpKTvRGMZRTZrf6X-g","UC9t8SIpKTvRGMZRTZrf6X-g","jf0ZtZ8CVkk","Pomeranian Lover there is a tiny sentence written in italian in the left corner that says something like this “most of our favorite coffee come from this area “","Pomeranian Lover there is a tiny sentence written in italian in the left corner that says something like this “most of our favorite coffee come from this area “","TRUE","none","0","2019-03-10T13:20:32.000Z","2019-03-10T13:20:32.000Z","Ugzxyf1N3DMRo-CfaLF4AaABAg.8sG8kK886tV8sI_V1IJq8C","Ugzxyf1N3DMRo-CfaLF4AaABAg",NA
"Matteo Marchese","https://yt3.ggpht.com/-7yr0LPH21Cg/AAAAAAAAAAI/AAAAAAAAAAA/iu4PasTcftk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC6AiYnmURts8xjjjKst6ZeQ","UC6AiYnmURts8xjjjKst6ZeQ","jf0ZtZ8CVkk","Pizza is everywhere here :)","Pizza is everywhere here :)","TRUE","none","1","2019-03-09T17:34:17.000Z","2019-03-09T17:34:17.000Z","Ugx0k-JKsS3BoG12ZKh4AaABAg.8sG5xG2FLpL8sGSjdF36WG","Ugx0k-JKsS3BoG12ZKh4AaABAg",NA
"Romulus","https://yt3.ggpht.com/--dCquDQg6W8/AAAAAAAAAAI/AAAAAAAAAAA/eJeaD7U9yPw/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCC_FfXJrUXd3umgGZ7Rk7cA","UCC_FfXJrUXd3umgGZ7Rk7cA","jf0ZtZ8CVkk","it&#39;s a loss leader. if they can convince the locals to accept this coffee experience, they may have a chance at opening quite a few stores in italy. low chance, but worth the risk.","it's a loss leader. if they can convince the locals to accept this coffee experience, they may have a chance at opening quite a few stores in italy. low chance, but worth the risk.","TRUE","none","0","2019-03-12T03:58:30.000Z","2019-03-12T03:58:30.000Z","Ugz9q-LZK8hPbBgpmFx4AaABAg.8sG0spoJ5Js8sMilG0BMtL","Ugz9q-LZK8hPbBgpmFx4AaABAg",NA
"Raffaele Irlanda","https://yt3.ggpht.com/-bL2YKyqsyvY/AAAAAAAAAAI/AAAAAAAAAAA/yb7R9YJNHZI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCph9pCrHxDeT9NSzDdu8ieg","UCph9pCrHxDeT9NSzDdu8ieg","jf0ZtZ8CVkk","schweizerbuddy Ma l&#39;hai sentito l&#39;accento Avellinese o Pugliese? Chissà di dove era... <U+0001F923><U+0001F923><U+0001F923>","schweizerbuddy Ma l'hai sentito l'accento Avellinese o Pugliese? Chissà di dove era... <U+0001F923><U+0001F923><U+0001F923>","TRUE","none","1","2019-03-13T09:01:02.000Z","2019-03-13T09:01:02.000Z","Ugw5WSrbDZNy4x4Q_WV4AaABAg.8sFlLQolZfg8sPqAxN1KS2","Ugw5WSrbDZNy4x4Q_WV4AaABAg",NA
"Maxwell Charles","https://yt3.ggpht.com/-puYBV0Ck9is/AAAAAAAAAAI/AAAAAAAAAAA/sf8wCETaZZo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCXXJmvOYXZO-a7nkx-8Psww","UCXXJmvOYXZO-a7nkx-8Psww","jf0ZtZ8CVkk","This is only true of their core coffees. Their reserve beans are much higher quality!","This is only true of their core coffees. Their reserve beans are much higher quality!","TRUE","none","1","2019-03-10T13:50:58.000Z","2019-03-10T13:50:58.000Z","UgzF7zr05SEtt36-CTt4AaABAg.8sFhyWWOhVO8sIcyuluuts","UgzF7zr05SEtt36-CTt4AaABAg",NA
"Ishishark Ishishark","https://yt3.ggpht.com/-fRipd9JEXcQ/AAAAAAAAAAI/AAAAAAAAAAA/dB1SIuoj9JI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCYJjOsbt0AOoAXOAl-65bqA","UCYJjOsbt0AOoAXOAl-65bqA","jf0ZtZ8CVkk","<a href=\"https://www.youtube.com/watch?v=jf0ZtZ8CVkk&amp;t=0m28s\">0:28</a> Hello lady in the background","0:28 Hello lady in the background","TRUE","none","1","2019-03-09T05:07:59.000Z","2019-03-09T05:07:59.000Z","UgwKHIbepPUOds9bQYV4AaABAg",NA,NA
